order_id,customer_id,item_id,plant,order_date,requested_ship_date,promised_ship_date,order_priority,order_qty,current_available_qty,historical_lead_time_days,supplier_reliability_score,num_open_orders_customer,past_due_invoices_flag,weekday_ordered,month_ordered,late_flag
O101644,C0399,ITEM0096,PLANT_A,2024-02-18,2024-02-28,2024-02-26,2,115,185,8.4,0.91,8,0,6,2,0
O101645,C0354,ITEM0145,PLANT_B,2024-04-17,2024-04-23,2024-04-23,3,83,83,6.1,0.99,9,0,2,4,1
O101646,C0071,ITEM0023,PLANT_A,2024-05-05,2024-05-13,2024-05-12,2,149,252,6.5,1.0,12,0,6,5,1
O101647,C0401,ITEM0035,PLANT_A,2024-08-30,2024-09-07,2024-09-07,3,255,90,8.2,0.98,16,0,4,8,1
O101648,C0276,ITEM0091,PLANT_A,2024-12-22,2024-12-28,2024-12-27,2,47,259,5.5,0.89,11,0,6,12,1
O101649,C0303,ITEM0074,PLANT_A,2024-11-01,2024-11-07,2024-11-07,3,260,151,5.9,0.99,12,0,4,11,0
O101650,C0101,ITEM0100,PLANT_A,2024-03-10,2024-03-16,2024-03-17,2,363,291,7.4,0.93,16,0,6,3,0
O101651,C0424,ITEM0032,PLANT_A,2024-01-07,2024-01-16,2024-01-17,2,228,307,9.7,0.86,15,1,6,1,0
O101652,C0466,ITEM0095,PLANT_B,2024-01-19,2024-01-31,2024-01-28,3,347,479,8.6,0.93,4,0,4,1,0
O101653,C0204,ITEM0138,PLANT_C,2024-08-05,2024-08-13,2024-08-14,1,320,127,9.2,0.97,7,1,0,8,0
O101654,C0047,ITEM0146,PLANT_A,2024-02-27,2024-03-06,2024-03-05,2,248,338,7.1,0.79,10,1,1,2,1
O101655,C0425,ITEM0050,PLANT_C,2024-03-25,2024-04-05,2024-04-04,3,487,365,10.0,0.82,18,1,0,3,1
O101656,C0444,ITEM0069,PLANT_A,2024-11-05,2024-11-08,2024-11-09,3,306,583,3.5,0.89,12,1,1,11,1
O101657,C0254,ITEM0106,PLANT_A,2024-11-14,2024-11-26,2024-11-25,3,402,389,11.0,0.8,16,0,3,11,1
O101658,C0290,ITEM0104,PLANT_A,2024-11-02,2024-11-14,2024-11-13,3,320,365,11.3,0.8,16,0,5,11,1
O101659,C0112,ITEM0159,PLANT_A,2024-04-02,2024-04-09,2024-04-10,3,479,591,7.9,0.87,18,0,1,4,0
O101660,C0034,ITEM0079,PLANT_A,2024-08-14,2024-08-23,2024-08-23,2,216,94,8.7,0.98,10,0,2,8,0
O101661,C0473,ITEM0135,PLANT_C,2024-08-10,2024-08-16,2024-08-17,2,95,0,6.9,0.98,5,0,5,8,0
O101662,C0242,ITEM0177,PLANT_B,2024-03-08,2024-03-17,2024-03-15,3,91,370,6.6,0.93,8,0,4,3,1
O101663,C0138,ITEM0060,PLANT_B,2024-07-21,2024-07-27,2024-07-27,3,496,583,5.8,0.91,1,1,6,7,0
O101664,C0347,ITEM0165,PLANT_A,2024-07-10,2024-07-16,2024-07-17,1,399,312,6.9,1.0,13,1,2,7,1
O101665,C0014,ITEM0067,PLANT_A,2024-05-24,2024-06-02,2024-06-01,2,153,284,8.1,0.86,12,0,4,5,1
O101666,C0040,ITEM0067,PLANT_B,2024-10-01,2024-10-07,2024-10-09,2,224,470,7.8,0.92,4,0,1,10,1
O101667,C0122,ITEM0131,PLANT_A,2024-09-04,2024-09-15,2024-09-15,3,18,199,11.0,0.85,10,1,2,9,1
O101668,C0226,ITEM0125,PLANT_A,2024-07-13,2024-07-20,2024-07-20,2,476,476,7.2,0.8,14,1,5,7,1
O101669,C0184,ITEM0110,PLANT_A,2024-09-21,2024-09-24,2024-09-25,3,218,348,4.0,0.99,15,0,5,9,1
O101670,C0094,ITEM0047,PLANT_A,2024-10-05,2024-10-14,2024-10-15,3,192,439,10.3,0.88,15,0,5,10,1
O101671,C0176,ITEM0020,PLANT_B,2024-07-25,2024-08-02,2024-07-30,2,123,48,4.6,0.96,2,1,3,7,1
O101672,C0167,ITEM0182,PLANT_A,2024-04-07,2024-04-13,2024-04-13,2,42,237,5.9,0.88,8,0,6,4,1
O101673,C0263,ITEM0175,PLANT_A,2024-10-03,2024-10-10,2024-10-11,2,381,679,7.5,1.0,12,1,3,10,1
O101674,C0282,ITEM0178,PLANT_C,2024-09-18,2024-09-25,2024-09-26,2,112,84,7.8,0.82,2,0,2,9,1
O101675,C0442,ITEM0103,PLANT_C,2024-12-24,2024-12-29,2024-12-28,2,44,288,4.1,0.99,4,0,1,12,1
O101676,C0404,ITEM0177,PLANT_A,2024-02-24,2024-02-29,2024-03-01,2,489,300,5.5,0.97,18,0,5,2,1
O101677,C0147,ITEM0095,PLANT_A,2024-06-02,2024-06-04,2024-06-06,3,274,260,4.0,0.76,10,1,6,6,1
O101678,C0452,ITEM0016,PLANT_B,2024-12-03,2024-12-11,2024-12-11,2,39,0,8.2,0.86,11,0,1,12,1
O101679,C0261,ITEM0040,PLANT_A,2024-07-06,2024-07-15,2024-07-15,1,145,0,9.4,0.98,4,1,5,7,0
O101680,C0094,ITEM0055,PLANT_A,2024-12-10,2024-12-14,2024-12-15,2,277,378,4.6,1.0,13,0,1,12,0
O101681,C0171,ITEM0076,PLANT_A,2024-01-05,2024-01-13,2024-01-14,3,104,168,9.0,0.96,18,1,4,1,0
O101682,C0371,ITEM0188,PLANT_A,2024-01-13,2024-01-21,2024-01-22,2,495,484,8.9,0.87,19,0,5,1,1
O101683,C0411,ITEM0067,PLANT_C,2024-10-17,2024-10-22,2024-10-23,2,437,669,5.7,0.82,4,0,3,10,0
O101684,C0188,ITEM0123,PLANT_B,2024-05-10,2024-05-12,2024-05-13,3,442,366,3.0,0.95,5,1,4,5,1
O101685,C0079,ITEM0055,PLANT_C,2024-07-08,2024-07-13,2024-07-13,1,258,468,4.9,0.87,11,0,0,7,0
O101686,C0096,ITEM0129,PLANT_B,2024-06-05,2024-06-14,2024-06-11,2,494,611,5.8,0.87,17,0,2,6,0
O101687,C0052,ITEM0114,PLANT_B,2024-05-28,2024-06-09,2024-06-07,2,163,411,10.1,0.88,1,0,1,5,0
O101688,C0350,ITEM0031,PLANT_B,2024-12-08,2024-12-18,2024-12-15,3,278,81,6.8,0.97,5,1,6,12,1
O101689,C0252,ITEM0093,PLANT_B,2024-02-04,2024-02-08,2024-02-09,3,373,657,5.0,1.0,3,1,6,2,1
O101690,C0226,ITEM0022,PLANT_A,2024-10-08,2024-10-18,2024-10-15,1,253,54,7.3,0.98,16,1,1,10,1
O101691,C0336,ITEM0178,PLANT_A,2024-11-20,2024-11-25,2024-11-24,3,426,582,4.4,0.9,10,0,2,11,0
O101692,C0415,ITEM0141,PLANT_B,2024-08-27,2024-09-06,2024-09-04,3,52,228,8.0,0.83,14,0,1,8,1
O101693,C0398,ITEM0189,PLANT_A,2024-05-24,2024-05-30,2024-05-29,3,221,102,5.0,0.95,1,0,4,5,0
O101694,C0069,ITEM0176,PLANT_A,2024-02-28,2024-03-04,2024-03-04,3,415,232,5.3,1.0,3,1,2,2,1
O101695,C0295,ITEM0044,PLANT_A,2024-09-06,2024-09-15,2024-09-14,3,91,0,7.8,0.98,11,0,4,9,1
O101696,C0442,ITEM0142,PLANT_B,2024-06-20,2024-07-01,2024-07-01,1,193,57,10.5,0.92,8,0,3,6,0
O101697,C0387,ITEM0021,PLANT_A,2024-02-24,2024-03-04,2024-03-06,2,497,372,11.4,0.86,4,0,5,2,0
O101698,C0165,ITEM0193,PLANT_A,2024-05-11,2024-05-16,2024-05-16,3,307,590,4.9,0.93,5,0,5,5,0
O101699,C0197,ITEM0158,PLANT_A,2024-12-16,2024-12-23,2024-12-22,2,180,80,5.8,0.99,14,1,0,12,1
O101700,C0446,ITEM0137,PLANT_A,2024-04-06,2024-04-14,2024-04-14,2,182,384,8.0,0.92,1,0,5,4,1
O101701,C0017,ITEM0199,PLANT_C,2024-03-06,2024-03-16,2024-03-15,3,103,0,9.3,0.89,17,0,2,3,1
O101702,C0263,ITEM0170,PLANT_A,2024-09-05,2024-09-07,2024-09-08,3,367,494,2.7,0.85,4,0,3,9,0
O101703,C0059,ITEM0173,PLANT_A,2024-03-13,2024-03-21,2024-03-20,3,52,78,7.2,1.0,15,0,2,3,0
O101704,C0448,ITEM0021,PLANT_A,2024-12-01,2024-12-07,2024-12-07,3,104,174,6.0,0.83,12,0,6,12,0
O101705,C0020,ITEM0005,PLANT_C,2024-11-09,2024-11-12,2024-11-12,1,62,253,3.2,0.82,2,1,5,11,0
O101706,C0012,ITEM0193,PLANT_B,2024-12-24,2024-12-27,2024-12-28,3,377,281,4.3,0.91,15,0,1,12,1
O101707,C0165,ITEM0051,PLANT_A,2024-11-29,2024-12-06,2024-12-05,3,471,273,5.9,0.88,10,0,4,11,1
O101708,C0101,ITEM0086,PLANT_A,2024-03-29,2024-04-06,2024-04-05,1,44,0,7.1,0.98,6,1,4,3,0
O101709,C0248,ITEM0009,PLANT_B,2024-03-18,2024-03-27,2024-03-27,2,473,674,9.0,0.98,3,0,0,3,1
O101710,C0150,ITEM0125,PLANT_C,2024-05-05,2024-05-16,2024-05-13,3,458,553,7.7,0.8,3,0,6,5,0
O101711,C0179,ITEM0165,PLANT_A,2024-06-20,2024-06-30,2024-06-29,2,254,516,8.9,0.84,8,1,3,6,0
O101712,C0283,ITEM0169,PLANT_A,2024-11-17,2024-11-26,2024-11-24,1,19,236,7.1,0.83,6,0,6,11,1
O101713,C0281,ITEM0117,PLANT_A,2024-09-24,2024-09-30,2024-09-30,2,346,221,5.6,0.96,16,0,1,9,0
O101714,C0468,ITEM0133,PLANT_A,2024-08-23,2024-08-29,2024-08-30,2,262,90,6.6,0.93,11,0,4,8,1
O101715,C0241,ITEM0103,PLANT_B,2024-11-16,2024-11-23,2024-11-24,2,416,226,8.4,0.87,1,0,5,11,0
O101716,C0283,ITEM0090,PLANT_C,2024-08-23,2024-09-01,2024-09-01,3,148,42,9.1,0.92,17,0,4,8,0
O101717,C0339,ITEM0111,PLANT_C,2024-05-18,2024-05-21,2024-05-25,2,279,318,6.7,0.81,5,1,5,5,1
O101718,C0088,ITEM0188,PLANT_B,2024-05-30,2024-06-05,2024-06-04,3,446,254,5.1,0.84,12,0,3,5,1
O101719,C0334,ITEM0051,PLANT_A,2024-07-07,2024-07-15,2024-07-15,1,333,567,7.7,0.8,16,1,6,7,1
O101720,C0431,ITEM0095,PLANT_C,2024-02-02,2024-02-10,2024-02-10,2,323,362,8.0,0.91,13,1,4,2,1
O101721,C0160,ITEM0121,PLANT_A,2024-09-27,2024-10-06,2024-10-06,2,483,651,9.5,0.91,8,0,4,9,1
O101722,C0090,ITEM0115,PLANT_A,2024-08-26,2024-08-30,2024-09-01,3,245,481,5.6,0.82,1,0,0,8,0
O101723,C0174,ITEM0007,PLANT_B,2024-09-23,2024-10-01,2024-09-29,3,87,0,5.7,0.93,5,0,0,9,1
O101724,C0138,ITEM0058,PLANT_A,2024-07-13,2024-07-21,2024-07-22,2,488,504,8.5,0.98,11,1,5,7,0
O101725,C0293,ITEM0130,PLANT_C,2024-10-12,2024-10-17,2024-10-18,3,70,206,6.2,0.82,19,0,5,10,0
O101726,C0432,ITEM0139,PLANT_C,2024-12-12,2024-12-19,2024-12-18,1,276,574,6.1,0.87,1,1,3,12,0
O101727,C0299,ITEM0147,PLANT_B,2024-07-27,2024-08-06,2024-08-06,2,376,584,9.5,0.94,3,1,5,7,0
O101728,C0063,ITEM0199,PLANT_B,2024-06-11,2024-06-15,2024-06-15,3,393,301,4.3,0.9,7,0,1,6,1
O101729,C0158,ITEM0135,PLANT_A,2024-02-08,2024-02-18,2024-02-19,2,351,286,11.1,0.79,15,1,3,2,1
O101730,C0345,ITEM0116,PLANT_A,2024-10-11,2024-10-17,2024-10-17,3,213,412,5.8,0.86,19,0,4,10,1
O101731,C0166,ITEM0067,PLANT_B,2024-11-25,2024-12-06,2024-12-04,2,93,219,8.7,0.86,4,0,0,11,0
O101732,C0294,ITEM0075,PLANT_B,2024-09-12,2024-09-19,2024-09-19,3,20,0,6.8,0.89,12,0,3,9,1
O101733,C0348,ITEM0166,PLANT_C,2024-11-11,2024-11-18,2024-11-19,2,151,197,7.5,0.89,19,1,0,11,1
O101734,C0165,ITEM0094,PLANT_A,2024-11-10,2024-11-18,2024-11-16,1,486,750,6.5,1.0,19,0,6,11,0
O101735,C0324,ITEM0144,PLANT_A,2024-10-18,2024-10-27,2024-10-27,2,342,244,8.7,0.88,15,0,4,10,1
O101736,C0200,ITEM0025,PLANT_A,2024-07-02,2024-07-09,2024-07-08,3,204,168,6.3,0.76,15,1,1,7,1
O101737,C0068,ITEM0026,PLANT_B,2024-02-06,2024-02-12,2024-02-12,2,247,497,5.9,0.91,6,0,1,2,0
O101738,C0187,ITEM0044,PLANT_B,2024-01-02,2024-01-14,2024-01-13,2,167,303,10.6,1.0,6,0,1,1,0
O101739,C0221,ITEM0040,PLANT_C,2024-03-15,2024-03-21,2024-03-22,1,446,357,7.1,0.89,19,0,4,3,0
O101740,C0002,ITEM0122,PLANT_A,2024-06-06,2024-06-10,2024-06-12,1,227,170,5.6,0.86,12,0,3,6,0
O101741,C0447,ITEM0128,PLANT_A,2024-09-28,2024-10-03,2024-10-02,1,418,638,4.0,0.88,3,0,5,9,0
O101742,C0264,ITEM0112,PLANT_A,2024-06-15,2024-06-28,2024-06-26,3,26,0,10.7,0.95,2,1,5,6,1
O101743,C0019,ITEM0058,PLANT_A,2024-01-09,2024-01-13,2024-01-15,2,244,394,5.9,0.88,17,0,1,1,0
O101744,C0434,ITEM0116,PLANT_A,2024-03-17,2024-03-28,2024-03-28,2,301,348,11.1,0.78,3,0,6,3,1
O101745,C0428,ITEM0024,PLANT_B,2024-12-23,2024-12-30,2024-12-31,2,333,243,7.8,0.85,14,1,0,12,1
O101746,C0007,ITEM0095,PLANT_A,2024-12-26,2025-01-04,2025-01-02,2,12,0,7.3,0.89,7,0,3,12,0
O101747,C0082,ITEM0031,PLANT_A,2024-05-17,2024-05-25,2024-05-24,2,322,477,7.3,0.94,4,0,4,5,0
O101748,C0182,ITEM0016,PLANT_B,2024-10-20,2024-11-05,2024-10-31,1,419,620,11.4,0.85,3,0,6,10,0
O101749,C0254,ITEM0034,PLANT_C,2024-09-19,2024-09-21,2024-09-22,2,46,0,2.6,0.88,11,1,3,9,0
O101750,C0363,ITEM0023,PLANT_A,2024-12-05,2024-12-15,2024-12-12,3,166,418,7.4,0.9,16,1,3,12,0
O101751,C0213,ITEM0096,PLANT_A,2024-11-19,2024-11-28,2024-11-25,2,213,131,6.5,0.84,1,0,1,11,1
O101752,C0306,ITEM0110,PLANT_B,2024-08-17,2024-08-24,2024-08-24,3,127,251,6.6,0.89,14,0,5,8,0
O101753,C0006,ITEM0122,PLANT_B,2024-05-24,2024-05-31,2024-05-31,1,220,162,7.3,0.94,11,0,4,5,1
O101754,C0330,ITEM0088,PLANT_C,2024-08-16,2024-08-23,2024-08-22,3,446,379,6.5,0.81,16,0,4,8,1
O101755,C0458,ITEM0036,PLANT_A,2024-04-26,2024-05-03,2024-05-03,3,448,692,7.4,0.92,12,0,4,4,1
O101756,C0264,ITEM0005,PLANT_B,2024-05-07,2024-05-16,2024-05-14,1,301,451,7.0,0.81,3,1,1,5,1
O101757,C0228,ITEM0143,PLANT_C,2024-08-10,2024-08-13,2024-08-14,2,442,699,4.4,0.81,8,1,5,8,1
O101758,C0149,ITEM0197,PLANT_A,2024-07-27,2024-08-04,2024-08-04,2,407,217,7.8,0.85,19,0,5,7,0
O101759,C0478,ITEM0057,PLANT_A,2024-07-31,2024-08-08,2024-08-08,3,29,0,8.4,1.0,16,0,2,7,1
O101760,C0017,ITEM0041,PLANT_C,2024-05-20,2024-05-23,2024-05-26,2,194,18,5.9,0.76,7,0,0,5,0
O101761,C0144,ITEM0063,PLANT_A,2024-05-29,2024-06-10,2024-06-09,2,422,459,10.7,0.86,18,0,2,5,0
O101762,C0070,ITEM0043,PLANT_B,2024-01-04,2024-01-15,2024-01-14,2,221,251,9.7,0.9,1,0,3,1,0
O101763,C0434,ITEM0045,PLANT_C,2024-08-07,2024-08-15,2024-08-16,1,306,596,8.7,0.99,11,1,2,8,0
O101764,C0242,ITEM0099,PLANT_A,2024-07-29,2024-08-08,2024-08-07,2,206,121,8.7,1.0,15,1,0,7,1
O101765,C0462,ITEM0158,PLANT_B,2024-12-07,2024-12-12,2024-12-14,2,9,141,7.1,0.87,13,1,5,12,0
O101766,C0333,ITEM0143,PLANT_A,2024-07-03,2024-07-12,2024-07-12,3,282,579,9.3,0.94,4,1,2,7,1
O101767,C0279,ITEM0192,PLANT_C,2024-06-19,2024-06-29,2024-06-29,3,191,25,10.1,0.89,3,0,2,6,1
O101768,C0259,ITEM0072,PLANT_C,2024-01-25,2024-02-03,2024-02-03,2,387,409,8.6,0.89,15,0,3,1,1
O101769,C0102,ITEM0099,PLANT_C,2024-03-12,2024-03-18,2024-03-18,2,444,439,5.9,0.92,19,1,1,3,0
O101770,C0282,ITEM0077,PLANT_A,2024-05-03,2024-05-10,2024-05-10,3,53,0,6.9,0.77,15,0,4,5,1
O101771,C0343,ITEM0009,PLANT_B,2024-05-17,2024-05-25,2024-05-25,3,179,189,8.1,0.9,17,0,4,5,1
O101772,C0483,ITEM0078,PLANT_C,2024-05-12,2024-05-21,2024-05-21,3,196,122,8.7,0.94,18,0,6,5,0
O101773,C0275,ITEM0053,PLANT_B,2024-05-23,2024-06-01,2024-05-30,3,338,291,6.8,0.83,19,1,3,5,0
O101774,C0470,ITEM0096,PLANT_B,2024-10-07,2024-10-12,2024-10-13,2,198,104,5.9,0.94,16,0,0,10,1
O101775,C0473,ITEM0032,PLANT_A,2024-02-17,2024-03-02,2024-02-27,3,283,342,10.2,0.76,15,1,5,2,1
O101776,C0262,ITEM0149,PLANT_C,2024-05-01,2024-05-05,2024-05-06,2,454,453,4.9,0.91,16,0,2,5,1
O101777,C0220,ITEM0169,PLANT_A,2024-02-29,2024-03-05,2024-03-05,1,295,463,5.1,1.0,7,0,3,2,0
O101778,C0072,ITEM0193,PLANT_A,2024-04-22,2024-04-27,2024-04-26,2,50,26,4.3,0.88,11,1,0,4,1
O101779,C0135,ITEM0017,PLANT_C,2024-09-06,2024-09-11,2024-09-11,2,240,385,5.1,0.82,5,1,4,9,0
O101780,C0440,ITEM0024,PLANT_C,2024-01-18,2024-01-30,2024-01-27,2,443,506,9.5,0.79,11,0,3,1,1
O101781,C0070,ITEM0194,PLANT_C,2024-05-03,2024-05-13,2024-05-13,1,241,216,9.6,0.93,10,0,4,5,0
O101782,C0199,ITEM0170,PLANT_A,2024-01-09,2024-01-16,2024-01-16,3,491,702,6.9,0.97,2,0,1,1,1
O101783,C0350,ITEM0118,PLANT_A,2024-12-14,2024-12-24,2024-12-22,2,451,619,8.0,0.9,2,0,5,12,0
O101784,C0121,ITEM0065,PLANT_A,2024-09-22,2024-09-27,2024-09-29,2,132,194,7.0,0.86,19,0,6,9,0
O101785,C0488,ITEM0104,PLANT_A,2024-03-29,2024-04-02,2024-04-03,1,207,274,4.6,0.75,11,1,4,3,0
O101786,C0325,ITEM0108,PLANT_C,2024-03-13,2024-03-25,2024-03-24,2,93,274,11.4,0.91,1,0,2,3,0
O101787,C0015,ITEM0170,PLANT_B,2024-02-06,2024-02-17,2024-02-16,1,96,280,9.7,0.84,8,0,1,2,0
O101788,C0124,ITEM0106,PLANT_A,2024-06-21,2024-06-29,2024-06-29,2,184,340,7.7,0.85,17,0,4,6,0
O101789,C0371,ITEM0006,PLANT_A,2024-10-02,2024-10-07,2024-10-07,2,210,66,5.3,1.0,14,0,2,10,0
O101790,C0432,ITEM0140,PLANT_A,2024-08-01,2024-08-07,2024-08-08,3,175,90,6.6,0.76,16,0,3,8,1
O101791,C0464,ITEM0156,PLANT_C,2024-11-17,2024-11-24,2024-11-23,2,366,368,5.6,0.77,12,0,6,11,0
O101792,C0426,ITEM0060,PLANT_B,2024-05-05,2024-05-13,2024-05-12,2,76,163,7.2,0.92,14,1,6,5,1
O101793,C0038,ITEM0024,PLANT_A,2024-04-11,2024-04-17,2024-04-19,3,238,235,7.6,0.87,5,1,3,4,0
O101794,C0365,ITEM0029,PLANT_A,2024-06-23,2024-06-28,2024-06-29,2,444,658,6.3,0.86,16,0,6,6,0
O101795,C0056,ITEM0169,PLANT_A,2024-03-14,2024-03-20,2024-03-18,3,366,341,4.1,0.92,14,1,3,3,1
O101796,C0039,ITEM0090,PLANT_A,2024-12-22,2025-01-01,2025-01-02,1,103,175,11.3,0.92,5,0,6,12,0
O101797,C0346,ITEM0106,PLANT_C,2024-03-08,2024-03-16,2024-03-15,2,120,269,7.5,0.82,6,0,4,3,1
O101798,C0240,ITEM0193,PLANT_B,2024-06-23,2024-07-03,2024-07-01,1,463,451,7.9,0.85,15,1,6,6,1
O101799,C0324,ITEM0013,PLANT_A,2024-07-09,2024-07-16,2024-07-15,2,291,369,6.2,0.9,5,0,1,7,1
O101800,C0426,ITEM0042,PLANT_B,2024-01-21,2024-01-24,2024-01-25,3,440,603,3.9,0.91,13,1,6,1,1
O101801,C0035,ITEM0167,PLANT_A,2024-06-19,2024-06-24,2024-06-26,2,432,424,6.8,0.94,8,0,2,6,0
O101802,C0264,ITEM0109,PLANT_A,2024-06-14,2024-06-23,2024-06-20,2,221,506,6.4,0.85,6,1,4,6,1
O101803,C0418,ITEM0006,PLANT_B,2024-04-04,2024-04-11,2024-04-12,2,265,333,8.4,0.93,3,0,3,4,0
O101804,C0221,ITEM0141,PLANT_A,2024-02-16,2024-02-24,2024-02-25,3,184,377,8.8,0.98,14,0,4,2,0
O101805,C0262,ITEM0028,PLANT_A,2024-01-17,2024-01-26,2024-01-26,2,318,470,8.5,0.9,7,0,2,1,0
O101806,C0249,ITEM0157,PLANT_C,2024-01-04,2024-01-13,2024-01-13,2,325,532,9.0,0.89,11,1,3,1,1
O101807,C0454,ITEM0160,PLANT_C,2024-06-24,2024-07-05,2024-07-05,3,339,476,10.6,0.88,5,0,0,6,1
O101808,C0025,ITEM0165,PLANT_A,2024-02-02,2024-02-08,2024-02-10,2,430,499,7.8,0.85,3,0,4,2,0
O101809,C0439,ITEM0093,PLANT_B,2024-12-16,2024-12-25,2024-12-25,2,370,550,9.2,0.82,1,1,0,12,1
O101810,C0409,ITEM0054,PLANT_A,2024-03-30,2024-04-08,2024-04-07,1,51,84,8.0,0.88,18,0,5,3,0
O101811,C0407,ITEM0177,PLANT_B,2024-08-26,2024-08-30,2024-08-29,1,175,400,3.2,0.94,6,0,0,8,0
O101812,C0207,ITEM0112,PLANT_A,2024-09-02,2024-09-08,2024-09-09,3,285,335,6.7,0.83,11,0,0,9,1
O101813,C0258,ITEM0128,PLANT_B,2024-06-29,2024-07-03,2024-07-04,2,313,482,5.3,0.89,9,1,5,6,0
O101814,C0185,ITEM0028,PLANT_A,2024-11-18,2024-11-26,2024-11-25,3,432,335,7.5,0.88,8,1,0,11,0
O101815,C0126,ITEM0125,PLANT_C,2024-02-10,2024-02-13,2024-02-15,1,208,98,5.4,1.0,16,1,5,2,1
O101816,C0438,ITEM0117,PLANT_C,2024-03-26,2024-04-05,2024-04-03,2,411,493,8.2,0.96,18,0,1,3,0
O101817,C0253,ITEM0059,PLANT_A,2024-04-02,2024-04-11,2024-04-11,3,196,419,9.0,0.96,4,0,1,4,1
O101818,C0362,ITEM0154,PLANT_B,2024-02-19,2024-02-27,2024-02-28,2,73,239,9.4,0.97,1,0,0,2,1
O101819,C0051,ITEM0027,PLANT_A,2024-04-17,2024-04-26,2024-04-27,2,238,204,10.2,0.86,7,1,2,4,1
O101820,C0395,ITEM0144,PLANT_B,2024-04-24,2024-04-27,2024-04-28,2,75,302,3.6,1.0,2,1,2,4,0
O101821,C0330,ITEM0193,PLANT_A,2024-10-06,2024-10-08,2024-10-11,2,204,336,4.6,0.91,1,1,6,10,0
O101822,C0499,ITEM0114,PLANT_A,2024-04-20,2024-05-04,2024-05-03,3,121,199,12.9,0.9,16,0,5,4,1
O101823,C0067,ITEM0021,PLANT_B,2024-11-15,2024-11-23,2024-11-24,2,13,308,9.0,0.8,2,0,4,11,0
O101824,C0271,ITEM0111,PLANT_A,2024-10-09,2024-10-17,2024-10-16,2,332,521,7.4,0.87,2,1,2,10,0
O101825,C0256,ITEM0106,PLANT_B,2024-11-25,2024-12-03,2024-12-02,2,371,318,7.1,0.76,7,0,0,11,1
O101826,C0270,ITEM0111,PLANT_B,2024-02-08,2024-02-16,2024-02-15,2,66,0,6.9,0.88,11,0,3,2,0
O101827,C0028,ITEM0055,PLANT_A,2024-12-25,2024-12-29,2024-12-28,1,292,227,3.1,0.85,10,1,2,12,1
O101828,C0237,ITEM0126,PLANT_A,2024-08-12,2024-08-19,2024-08-17,3,251,139,5.5,0.87,15,0,0,8,1
O101829,C0150,ITEM0053,PLANT_B,2024-12-24,2025-01-02,2024-12-31,1,69,0,6.8,0.79,15,1,1,12,1
O101830,C0309,ITEM0112,PLANT_B,2024-05-09,2024-05-15,2024-05-15,2,304,365,5.6,0.96,1,1,3,5,0
O101831,C0117,ITEM0119,PLANT_A,2024-12-13,2024-12-19,2024-12-19,2,131,423,5.8,0.95,15,0,4,12,1
O101832,C0218,ITEM0130,PLANT_A,2024-08-02,2024-08-13,2024-08-14,1,411,535,12.1,1.0,1,1,4,8,1
O101833,C0311,ITEM0160,PLANT_B,2024-01-27,2024-02-01,2024-02-02,1,305,318,6.5,1.0,18,0,5,1,1
O101834,C0033,ITEM0177,PLANT_B,2024-05-29,2024-06-07,2024-06-06,1,56,0,7.6,0.91,6,0,2,5,0
O101835,C0394,ITEM0156,PLANT_C,2024-02-20,2024-02-28,2024-02-27,1,259,450,7.5,0.98,18,1,1,2,1
O101836,C0358,ITEM0160,PLANT_A,2024-12-09,2024-12-18,2024-12-17,2,59,133,8.2,0.92,19,1,0,12,0
O101837,C0029,ITEM0174,PLANT_B,2024-04-21,2024-04-26,2024-04-27,3,361,185,6.0,0.87,2,0,6,4,0
O101838,C0033,ITEM0049,PLANT_B,2024-03-22,2024-04-03,2024-03-31,2,149,182,9.5,0.88,8,1,4,3,1
O101839,C0426,ITEM0059,PLANT_A,2024-07-20,2024-07-28,2024-07-28,2,245,135,7.9,0.95,3,0,5,7,0
O101840,C0142,ITEM0107,PLANT_A,2024-06-04,2024-06-07,2024-06-08,2,348,397,4.4,1.0,19,1,1,6,0
O101841,C0431,ITEM0094,PLANT_A,2024-02-05,2024-02-11,2024-02-12,2,422,253,6.8,0.99,10,0,0,2,1
O101842,C0250,ITEM0141,PLANT_C,2024-10-25,2024-11-03,2024-11-01,2,256,162,6.7,0.92,16,0,4,10,0
O101843,C0172,ITEM0002,PLANT_A,2024-11-04,2024-11-09,2024-11-11,2,39,246,6.6,0.94,12,0,0,11,1
O101844,C0137,ITEM0028,PLANT_B,2024-09-28,2024-10-05,2024-10-06,2,130,14,8.0,0.94,17,1,5,9,0
O101845,C0330,ITEM0150,PLANT_B,2024-08-13,2024-08-26,2024-08-21,2,306,159,8.3,0.89,12,1,1,8,0
O101846,C0055,ITEM0165,PLANT_A,2024-05-26,2024-06-04,2024-06-03,1,21,0,8.0,0.96,1,0,6,5,1
O101847,C0202,ITEM0061,PLANT_C,2024-07-16,2024-07-23,2024-07-24,3,186,447,7.7,0.89,10,0,1,7,1
O101848,C0173,ITEM0063,PLANT_B,2024-07-09,2024-07-15,2024-07-16,3,162,436,7.2,0.82,13,0,1,7,0
O101849,C0078,ITEM0113,PLANT_A,2024-03-01,2024-03-02,2024-03-04,3,154,285,2.7,0.94,19,0,4,3,0
O101850,C0177,ITEM0096,PLANT_B,2024-01-30,2024-02-08,2024-02-08,1,476,666,8.6,0.95,16,0,1,1,0
